"","kombewa_05_susceptible","komb_06_susceptible","komb_04_susceptible","PortVict_susceptible","teso_susceptible","kombe_01_resistant","komb_02_resistant","Siaya_resistant","PortVict_resistant","Teso_resistant"
"AFUN000053",8.00164350740386,6.21738180066918,7.38506985161809,12.6081189695391,42.4250746198314,7.72132440799112,12.7922593671907,8.95520411787613,13.3515297574199,3.38416235510267
"AFUN000055",4264.14856730922,2692.12631968975,2850.63696272458,3196.73125509497,3372.79343227659,3266.89235702104,2231.33552676284,3052.53057698004,2316.09772086067,2043.47003542283
"AFUN000057",27.6420412073952,41.9673271545169,57.6035448426211,50.4324758781566,69.876593491487,38.6066220399556,58.4788999643004,20.8954762750443,12.5661456540423,13.5366494204107
"AFUN000058",11235.0349065321,14492.7169773599,14934.0882539421,17439.3209201398,14352.1531846265,10285.576243885,13704.164713509,11368.3331208398,9088.46484428609,6655.51929836858
"AFUN000060",60.3760373740473,40.4129817043497,36.9253492580905,44.7015127101842,32.4427041210475,40.1508869215538,32.894381229919,42.387966157947,73.0407216141208,86.296140055118
"AFUN000061",50.1921274555333,85.4889997592012,53.1725029316503,132.958345496958,69.876593491487,22.3918407831742,18.2746562388439,31.6417212164957,24.3469072047069,6.76832471020534
"AFUN000062",47.2824389073865,69.9455452575283,54.6495169019739,159.320776069631,28.6993151840036,28.5689003095671,21.9295874866126,20.2984626671859,6.28307282702115,5.64027059183778
"AFUN000071",178.218423573995,122.793290563216,115.207089685242,262.478113093133,102.319297612534,131.262514935849,104.16554056141,213.133858005452,241.898303840314,272.989096644949
"AFUN000077",3755.68049352056,2788.49573760013,2923.01064727044,5069.61001838833,3666.02556567837,2727.17178090246,1880.46212697703,3183.27655710103,3604.91303450338,2035.57365659425
"AFUN000078",555.75051269605,1257.46546918534,1225.9215953686,324.372515307234,935.847234260986,547.44190052657,1255.46888360857,453.133328364532,452.381243545523,511.008515620503
"AFUN000079",69.8325251555246,110.358526961878,76.8047264568282,96.2801812219352,74.8677787408789,81.8460387247058,107.820471809179,95.5221772573454,162.574509399172,103.780978889815
"AFUN000080",1430.11192141418,2026.86646701815,2038.27927904659,1211.52561370935,1527.30268631393,1574.37804678939,2101.58546746704,1546.86225796114,1760.0457756693,1594.50449631254
"AFUN000081",142.574738859196,132.11936326422,118.16111762589,294.571506833778,91.0891308014026,201.526567048568,155.334578030173,191.641368122549,293.733654663239,236.327337798003
"AFUN000082",3687.30281263911,2772.95228309845,2773.83223626776,3227.67845620202,2324.64452990429,2632.19949068417,1889.59945509646,2300.29343107845,2755.91281875215,2278.10529204328
"AFUN000083",94.5648778147729,74.6085816080301,97.4829220413588,112.326878092258,59.8942229927031,41.695151803152,38.3767781015721,69.8505921194338,71.4699534073655,76.7076800489938
"AFUN000085",352.07231432577,226.934435724425,279.155640391164,247.577608856405,235.833503033768,300.359519470854,210.158546746704,251.34272890839,395.833588102332,495.779785022541
"AFUN000087",1187.15292764392,819.140052238164,900.978521897408,660.206956950413,403.038208888398,1332.70059281927,888.148293207812,1153.43029038245,1762.40192797943,1498.6198962513
"AFUN000088",415.358040247964,547.129598458888,593.759616070095,457.330860804192,449.206672445273,525.822192184195,672.507349589454,474.028804639576,682.498785835172,476.038837951109
"AFUN000089",387.715999040569,253.358308377269,261.431472747281,502.032373514377,150.983353794106,466.367994242663,281.429706078196,365.969341617205,310.226720834169,271.861042526581
"AFUN000090",152.75864877771,111.912872412045,150.655424973009,181.098436107926,76.1155750532269,249.398778378113,146.197249910751,204.178653887576,202.629098671432,259.452447224538
"AFUN000091",114.205275514764,116.575908762547,119.638131596213,353.027331147096,86.0979455520107,112.73133635667,135.232456167445,138.507157023151,96.6022447154501,78.3997612265452
"AFUN000092",44.3727503592396,66.8368543571937,85.6668102787699,30.9472011070506,48.6640561815713,72.5804494351165,93.2007468181037,93.7311364337702,112.309926783003,93.0644647653234
"AFUN000093",1337.00188787348,834.683506739837,930.51880130388,1216.11038424373,647.606286108602,1145.07240970508,774.84542452698,1338.50450881855,1636.74047143901,1569.12327864927
"AFUN000095",155.668337325857,166.3149631679,177.241676438834,151.29742763447,131.018612796538,176.046196502197,217.468409242242,185.671232043965,216.76601253223,186.128929530647
"AFUN000096",29.8243076185053,20.2064908521748,17.7241676438834,71.063943282857,47.4162598692233,42.4672842439511,51.1690374687628,57.9103199622656,32.2007482384834,42.8660564979671
"AFUN000097",1633.79011978446,2284.88781174592,2341.06714296294,1055.6434155405,2978.48979757463,1501.02546491347,2176.5115580463,1235.22115465905,1380.7052537379,1763.71261406767
"AFUN000098",123.661763296241,212.945326672919,199.396885993689,84.8182548859906,121.036242297754,130.49038249505,288.739568573733,161.19367412177,161.003741192417,174.848388346971
"AFUN000099",29.8243076185053,38.8586362541824,32.4943073471196,34.385779007834,31.1949078086995,44.0115491255494,62.1338312120692,37.0148436872213,44.7668938925257,47.9423000306211
"AFUN000100",33.4614183036889,24.8695272026767,60.5575727832684,80.2334843516127,41.1772783074834,46.3279464479467,65.7887624598379,47.1640750208143,14.9222979641752,9.02443294694045
"AFUN000101",49.4647053184966,54.4020907558553,57.6035448426211,29.8010084734561,22.4603336222637,8.49345684879023,7.30986249553755,32.2387348243541,9.42460924053172,0
"AFUN000102",4.36453282222029,6.21738180066918,4.43104191097086,13.7543116031336,28.6993151840036,4.63279464479467,0,1.79104082357523,2.35615231013293,2.82013529591889
"AFUN000103",82.1987014851488,62.1738180066918,73.850698516181,169.636509771981,63.6376119297471,115.047733679068,65.7887624598379,115.820639924531,52.6207349263021,31.5855153142916
"AFUN000104",160.032870148077,202.064908521748,189.057788201423,402.313614391658,145.992168544714,216.197083423751,290.567034197617,274.02924600701,84.8214831647855,75.5796259306263
"AFUN000105",114.932697651801,197.401872171246,174.287648498187,68.771558015668,131.018612796538,159.059282804617,261.327584215467,127.163898473841,125.661456540423,195.717389536771
"AFUN000106",2112.43388595462,2920.61510086435,2992.43030387565,472.23136504092,1501.09896375462,2079.35266307201,3077.45211062131,1548.65329878471,2126.82015194666,2912.63573362503
"AFUN000107",3.63711068518357,3.10869090033459,1.47701397032362,4.58477053437787,9.98237049878385,2.31639732239734,3.65493124776877,4.77610886286727,14.1369138607976,1.12805411836756
"AFUN000108",8.72906564444058,7.77172725083647,1.47701397032362,4.58477053437787,19.9647409975677,23.1639732239734,16.4471906149595,9.55221772573454,7.06845693039879,22.5610823673511
"AFUN000109",1498.48960229563,1330.5197053432,1253.98486080475,3693.03266544137,1221.59258978867,1830.72601713469,1385.21894290437,2495.51688084815,1917.12259634483,2437.72494979229
"AFUN000110",966.016597984757,763.183616032142,776.909348390224,861.936860463039,505.357506500932,1352.00390383924,939.317330676575,1416.713291448,1129.38234065705,1111.69733365123
"AFUN000111",530.290737899765,758.52057968164,713.397747666308,731.27090023327,386.816856827874,415.407253149922,557.377015284738,517.61079801324,395.048203998955,309.650855491894
"AFUN000114",306.244719692457,401.021126143162,379.59259037317,602.89732527069,749.925583721137,355.953055208391,445.90161222779,487.163104012461,209.697555601831,239.711500153106
"AFUN000117",3050.80844273198,2353.27901155328,2341.06714296294,2499.84613386953,2808.78949909531,2293.23334917336,1818.32829576496,2253.12935605763,2093.8340196048,1605.78503749622
"AFUN000118",210.952419740647,233.151817525094,257.00043083631,193.706555077465,640.119508234514,135.123177139845,186.401493636207,119.99973517954,54.976887236435,29.8934341367402
"AFUN000119",231.320239577675,220.717053923756,206.781955845307,366.781642750229,247.0636698449,167.552739653407,131.577524919676,210.14878996616,319.651330074701,186.692956589831
"AFUN000120",82.9261236221855,102.586799711041,45.7874330800322,82.5258696188016,48.6640561815713,58.6820655007325,84.0634186986818,57.3133063544072,114.666079093136,65.991165924502
"AFUN000121",98.2019884999565,116.575908762547,97.4829220413588,162.759353970414,91.0891308014026,74.1247143167147,120.61273117637,94.925163649487,90.319171888429,73.8875447530749
"AFUN000122",53.8292381407169,60.6194725565245,67.9426426348865,58.4558243133178,76.1155750532269,47.1000788887458,65.7887624598379,88.9550275709029,44.7668938925257,66.5551929836858
"AFUN000125",365.893334929467,439.879762397344,488.891624177118,325.518707940829,411.772783074834,414.635120709123,487.933321577131,315.820198557098,332.217475728743,365.489534351088
"AFUN000126",45.1001724962763,31.0869090033459,26.5862514658251,55.0172464125344,177.187076353413,62.5427277047281,56.651434340416,28.6566531772036,71.4699534073655,30.457461195924
"AFUN000127",8.72906564444058,3.10869090033459,1.47701397032362,12.6081189695391,12.4779631234798,6.94919196719201,9.13732811942193,4.77610886286727,3.14153641351057,2.25610823673511
"AFUN000130",137.482783899939,149.21716321606,100.436949982006,59.6020169469123,158.470131668194,494.936894552231,413.007230997871,314.626171341381,223.049085359251,227.866931910246
"AFUN000133",33.4614183036889,38.8586362541824,36.9253492580905,18.3390821375115,32.4427041210475,38.6066220399556,43.8591749732253,30.4476940007788,40.0545892722598,60.3508953326643
"AFUN000134",28.3694633444319,77.7172725083647,50.218474991003,64.1867874812902,16.2213520605238,27.0246354279689,54.8239687165316,33.4327620400709,35.3422846519939,57.5307600367454
"AFUN000136",3976.08940104268,3267.23413625165,3072.18905827313,3944.04885219856,3205.58872642196,3871.47205816675,3152.37820120057,4084.76710496723,3330.81398242458,3055.33457959853
"AFUN000139",108.38589841847,101.032454260874,57.6035448426211,122.642611794608,88.5935381767067,90.3394955734961,36.5493124776877,70.4476057272922,77.7530262343867,78.9637882857289
"AFUN000140",80.0164350740386,32.6412544535132,36.9253492580905,40.1167421758064,51.1596488062672,46.3279464479467,36.5493124776877,28.6566531772036,42.4107415823927,47.3782729714374
"AFUN000148",61.103459511084,76.1629270581974,97.4829220413588,56.1634390461289,103.567093924882,52.5050059743396,67.6162280837223,66.8655240801418,94.2460924053172,120.701790665329
"AFUN000149",83.6535457592222,66.8368543571937,59.0805588129448,36.6781642750229,74.8677787408789,115.047733679068,89.545815570335,70.4476057272922,175.926039156592,151.159251861253
"AFUN000150",20.367819837028,31.0869090033459,25.1092374955015,14.9005042367281,54.9030377433112,19.3033110199778,23.757053110497,14.3283265886018,29.8445959283504,16.9208117755133
"AFUN000151",1163.14799712171,831.574815839502,889.162410134819,560.488197827694,768.642528406357,1415.31876398477,1027.03568062303,998.803765947118,1179.64692327322,1270.18893728187
"AFUN000153",179.673267848069,111.912872412045,128.500215418155,22.9238526718893,124.779631234798,113.503468797469,87.7183499464506,121.790776003115,102.099933439094,130.854277730637
"AFUN000154",44.3727503592396,40.4129817043497,53.1725029316503,30.9472011070506,31.1949078086995,33.9738273951609,47.5141062209941,19.1044354514691,29.8445959283504,12.4085953020431
"AFUN000157",140.392472448086,93.2607270100377,112.253061744595,124.934997061797,102.319297612534,137.439574462242,158.989509277942,168.357837416071,150.793747848508,154.543414216355
"AFUN000159",40.0082175370193,23.3151817525094,26.5862514658251,57.3096316797234,44.9206672445273,39.3787544807547,34.7218468538033,56.7162927465488,41.6253574790151,36.0977317877618
"AFUN000160",2.90968854814686,3.10869090033459,20.6781955845307,0,6.23898156173991,10.8098541711876,29.2394499821502,1.19402721571682,3.92692051688822,12.9726223612269
"AFUN000163",974.018241492161,1036.74841526159,988.122346146501,915.807914241979,1021.945179813,1064.77063586198,935.662399428806,1135.51988214669,944.031692259927,873.113887616488
"AFUN000164",101.83909918514,65.2825089070264,54.6495169019739,71.063943282857,38.6816856827874,123.541190527858,89.545815570335,149.253401964602,98.1730129222054,113.933465955123
"AFUN000165",1446.84263056603,1411.3456687519,1574.49689236498,2733.6694311228,1018.20179087595,1462.41884287352,1898.73678321588,2052.53278381721,1755.33347104903,1023.70911241856
"AFUN000166",8.00164350740386,15.5434545016729,4.43104191097086,60.7482095805068,0,16.2147812567813,5.48239687165316,11.3432585493098,35.3422846519939,19.1769200122485
"AFUN000167",6.54679923333043,18.6521454020075,2.95402794064724,41.2629348094008,8.73457418643587,16.2147812567813,7.30986249553755,42.387966157947,22.7761389979517,2.25610823673511
"AFUN000168",47.2824389073865,40.4129817043497,45.7874330800322,112.326878092258,72.3721861161829,37.0623571583574,69.4436937076067,90.7460683944781,107.597622162737,23.1251094265349
"AFUN000169",306.972141829494,338.84730813647,338.236199204109,251.016186757188,217.116558348549,334.333346866015,433.1093528606,474.028804639576,462.591236889432,294.986151953116
"AFUN000178",8.00164350740386,6.21738180066918,2.95402794064724,55.0172464125344,6.23898156173991,3.86066220399556,3.65493124776877,5.97013607858409,0.785384103377643,2.82013529591889
"AFUN000179",245.141260181373,141.445435965224,172.810634527863,345.003982711935,205.886391537417,170.641269416604,84.0634186986818,198.80553141685,299.231343386882,266.220771934743
"AFUN000180",769.612620984844,537.803525757884,558.311280782328,1053.35103027332,393.055838389614,870.965393221398,667.024952717801,942.087473200569,607.101911910918,620.429765102156
"AFUN000181",17.4581312888812,29.5325635531786,17.7241676438834,10.3157337023502,4.99118524939193,10.0377217303885,10.9647937433063,19.1044354514691,25.1322913080846,21.9970553081673
"AFUN000183",284.422055581355,216.054017573254,209.735983785954,177.659858207142,107.310482861926,321.97922781323,230.260668609433,316.417212164957,363.632839863849,358.157182581699
"AFUN000186",389.898265451679,413.4558897445,425.380023453202,319.787744772856,456.693450319361,488.759835025838,601.236190257963,457.909437227399,395.833588102332,415.123915559261
"AFUN000188",3207.20420219488,2309.7573389486,2416.39485544944,1674.58743768152,1962.78359932337,2760.37347585682,1968.18047692348,2318.80085292206,2532.07834928952,3298.99426916592
"AFUN000189",140.392472448086,99.4781088107068,100.436949982006,301.448662635345,118.540649673058,176.818328942997,104.16554056141,129.551952905275,124.876072437045,151.159251861253
"AFUN000190",222.591173933235,312.423435483626,264.385500687928,345.003982711935,551.525970057808,199.210169726171,275.947309206542,209.551776358301,60.4745759600785,163.567847163296
"AFUN000191",10.183909918514,26.423872652844,26.5862514658251,36.6781642750229,79.8589639902708,13.898383934384,40.2042437254565,14.3283265886018,12.5661456540423,31.5855153142916
"AFUN000192",125.116607570315,51.2933998555207,70.8966705755337,82.5258696188016,97.3281123631426,64.8591250271254,84.0634186986818,127.163898473841,145.296059124864,230.123040146981
"AFUN000193",1118.04782462543,1473.5194867586,1586.31300412757,732.417092866864,1191.64547829232,918.065472110144,1240.8491586175,1044.17680014436,1423.11599532029,1690.38909637378
"AFUN000194",1032.93943459213,912.400779248202,778.386362360547,927.269840577924,491.631747065105,1118.04777427711,893.630690079465,1211.93762395257,1354.00219422306,1468.72646211456
"AFUN000195",464.822745566461,604.640380115078,586.374546218477,230.384719352488,494.127339689801,476.405715973052,526.310099678703,431.043824873771,600.818839083897,737.183366353198
"AFUN000197",988.566684232895,1513.93246846294,1386.91611813388,1349.06872974069,1876.68565377136,931.963856044528,1312.12031794899,1058.50512673296,1102.67928114221,927.824512357315
"AFUN000200",1405.37956875493,1582.32366827031,1621.76133941533,1421.27886565714,1348.86781364817,1259.34801094335,1518.62393344793,1574.32488392262,2227.349317179,2355.94102621064
"AFUN000201",547.748869188646,430.553689696341,385.500646254465,330.103478475207,311.949078086995,691.830666956004,508.03544343986,625.073247427754,762.607964379692,879.882212326694
"AFUN000202",309.154408240604,259.575690177938,224.50612348919,1470.5651489017,695.022545977826,387.610485281154,341.73607166638,697.311893978621,580.398852396078,293.858097834748
"AFUN000203",80.0164350740386,115.02156331238,110.776047774271,89.4030254203684,141.000983295322,83.3903036063041,98.6831436897569,100.895299728071,131.159145264066,120.137763606145
"AFUN000204",1371.91815045124,969.911560904392,1017.66262555297,1304.3672170305,1301.45155377894,1833.04241445709,1494.86688033743,1812.53331345813,1094.04005600506,1182.76474310838
"AFUN000205",754.336756107073,1137.78086952246,1115.14554759433,848.182548859906,1161.69836679597,745.879937811942,1083.68711496344,601.789716721276,722.553375107432,790.765936975657
"AFUN000206",286.604321992466,329.521235435466,342.66724111508,278.524809963455,282.001966590644,249.398778378113,343.563537290265,388.655858715824,413.897422480018,554.438599177654
"AFUN000207",307.69956396653,250.249617476934,236.322235251779,169.636509771981,152.231150106454,403.053134097136,299.704362317039,407.163280559435,282.738277215952,501.984082673562
"AFUN000208",1184.97066123281,1597.86712277198,1530.18647325527,767.949064508293,1015.70619825126,1265.52507046974,1551.51831467784,1022.68431026145,1303.73761160689,1615.37349750234
"AFUN000209",3779.68542404277,5374.9265666785,5244.87660861917,2518.18521600704,3846.95603096883,3695.42586166455,5380.05879671564,3431.03720436227,3458.04620717176,4380.7981686804
"AFUN000210",85.8358121703323,150.771508666228,129.977229388478,140.981693932119,143.496575920018,104.23787950788,151.679646782404,96.1191908652038,59.6891918567009,61.4789494510318
"AFUN000211",315.701207473934,435.216726046842,449.01224697838,267.062883627511,329.418226459867,295.72672482606,445.90161222779,397.014049225842,309.441336730791,268.476880171478
"AFUN000213",295.333387636906,244.032235676265,221.552095548543,217.776600382949,324.427041210475,388.382617721953,279.602240454311,623.879220212037,379.340521931402,194.589335418403
"AFUN000215",26.1871969333217,35.7499453538478,33.9713213174432,19.4852747711059,36.1860930580915,42.4672842439511,42.0317093493409,34.6267892557877,43.981509789148,44.5581376755185
"AFUN000216",762.338399614477,542.466562108386,549.449196960386,476.816135575298,501.614117563888,884.863777155782,537.27489342201,885.37118045402,545.841951847462,633.966414522567
"AFUN000217",1182.06097268466,1372.48703249772,1373.62299240097,668.230305385574,897.165548578199,1151.24946923148,1522.27886469569,1005.37091563356,925.182473778864,971.254595914466
"AFUN000219",138.937628174013,242.477890226098,189.057788201423,145.566464466497,182.178261602805,155.970753041421,230.260668609433,162.984714945346,103.670701645849,146.083008328599
"AFUN000220",430.633905125735,564.227398410728,524.339959464885,417.214118628386,773.633713655748,278.739811128479,323.461415427536,352.238028636461,361.276687553716,582.639952136843
"AFUN000225",353.527158599843,489.618816802698,500.707735939707,246.43141622281,395.55143101431,269.47422183889,332.598743546958,297.312776713488,347.925157796296,587.152168610313
"AFUN000228",69.8325251555246,46.6303635050188,75.3277124865046,100.864951756313,78.6111676779228,92.6558928958934,84.0634186986818,130.745980120992,95.0314765086948,148.903143624517
"AFUN000230",1491.21538092526,1930.49704910778,1906.82503568779,2388.66544841087,2154.94423142496,1701.00776708044,2090.62067372374,1500.89221015604,1764.75808028956,1287.67377611657
"AFUN000231",76.379324388855,82.3803088588666,115.207089685242,71.063943282857,121.036242297754,120.452660764661,133.40499054356,93.1341228259118,79.323794441142,76.7076800489938
"AFUN000232",84.3809678962589,94.815072460205,79.7587543974754,32.0933937406451,107.310482861926,81.8460387247058,43.8591749732253,62.0894152172745,54.976887236435,103.216951830631
"AFUN000233",103.293943459213,147.662817765893,127.023201447831,115.765455993041,142.24877960767,107.326409271077,144.369784286867,129.551952905275,120.949151920157,124.649980079615
"AFUN000234",178.945845711032,163.206272267566,137.362299240097,159.320776069631,103.567093924882,262.525029871698,169.954303021248,279.402368477735,264.674442838266,326.007640208224
"AFUN000235",166.579669381408,240.923544775931,242.230291133074,253.308572024377,243.320280907856,231.639732239734,297.876896693155,248.357660869098,164.145277605927,180.488658938809
"AFUN000236",40.735639674056,79.271617958532,50.218474991003,18.3390821375115,93.5847234260986,76.4411116391121,78.5810218270286,54.9252519229736,68.328416993855,102.652924771448
"AFUN000237",362.256224244284,285.999562830782,310.17293376796,406.898384926036,495.375136002149,444.748285900288,352.700865409687,431.640838481629,521.495044642755,624.377954516442
"AFUN000238",80.0164350740386,116.575908762547,84.1897963084463,56.1634390461289,147.239964857062,74.1247143167147,58.4788999643004,52.53719749154,66.7576487870997,113.933465955123
"AFUN000239",8.00164350740386,9.32607270100377,4.43104191097086,25.2162379390783,36.1860930580915,6.17705952639289,5.48239687165316,4.77610886286727,7.06845693039879,19.1769200122485
"AFUN000240",218.954063248051,150.771508666228,137.362299240097,144.420271832903,150.983353794106,206.159361693363,149.85218115852,136.716116199576,180.638343776858,319.803342557202
"AFUN000241",354.982002873917,505.162271304371,480.029540355176,247.577608856405,308.205689149951,321.207095372431,400.214971630681,318.208252988532,316.50979366119,329.95582962251
"AFUN000242",1017.66356971436,795.824870485655,756.231152805693,1031.57337023502,950.820790009162,1080.98541711876,785.810218270286,1084.17671187087,868.634818335673,891.726780569553
"AFUN000243",198.586243411023,133.673708714387,118.16111762589,76.7949064508293,136.00979804593,118.908395883063,93.2007468181037,141.492225062443,201.058330464677,253.248149573516
"AFUN000244",339.706137996146,233.151817525094,245.184319073721,473.377557674515,303.214503900559,392.243279925949,305.186759188693,555.819668916178,473.586614336719,382.410346126601
"AFUN000247",30.551729755542,12.4347636013384,8.86208382194171,19.4852747711059,9.98237049878385,37.0623571583574,18.2746562388439,59.1043471779825,72.2553375107432,36.6617588469456
"AFUN000248",2242.64244848419,1639.8344499265,1640.96252102954,2008.12949405751,2141.21847198914,1175.95770733705,833.32432449128,1477.0116658417,663.649567354109,564.027059183778
"AFUN000249",2039.69167225095,1571.44325011913,1531.66348722559,1224.13373267889,2455.66314270083,2493.98778378113,1756.1944645529,1743.87674855441,1699.57119970922,2560.68284869435
"AFUN000251",126.571451844388,82.3803088588666,96.0059080710352,63.0405948476957,66.133204554443,95.7444226590899,47.5141062209941,124.775844042407,110.739158576248,205.305849542895
"AFUN000252",105.476209870324,85.4889997592012,96.0059080710352,66.4791727484791,87.3457418643587,142.072369107037,80.408487450913,102.686340551646,151.579131951885,150.595224802069
"AFUN000257",22.5500862481382,10.8804181511711,11.816111762589,0,7.48677787408789,9.26558928958934,25.5845187343814,16.119367412177,9.42460924053172,14.1006764795945
"AFUN000258",173.126468614738,188.075799470243,110.776047774271,163.905546604009,157.222335355846,162.147812567813,217.468409242242,190.447340906832,135.871449884332,97.5766812387936
"AFUN000259",295.333387636906,424.336307895671,506.615791821001,204.022288779815,306.957892837603,339.738273951609,467.831199714403,373.730518519364,274.884436182175,303.446557840873
"AFUN000260",428.451638714625,304.65170823279,290.971752153753,291.132928932995,355.621949019175,462.507332038668,365.493124776877,380.894681813665,506.57274667858,503.676163851114
"AFUN000261",50.1921274555333,59.0651271063572,69.4196566052101,124.934997061797,49.9118524939193,47.8722113295449,65.7887624598379,77.0147554137347,59.6891918567009,60.3508953326643
"AFUN000262",147.666693818453,166.3149631679,122.59215953686,338.126826910368,122.284038610102,240.133189088524,217.468409242242,351.641015028603,233.25907870316,227.302904851063
"AFUN000263",121.479496885131,68.3911998073609,64.9886146942392,81.3796769852072,141.000983295322,94.9722902182908,89.545815570335,65.0744832565666,101.314549335716,85.1680859367505
"AFUN000265",263.326813607291,202.064908521748,184.626746290452,312.91058897129,243.320280907856,274.107016483685,158.989509277942,336.118661224284,378.555137828024,334.46804609598
"AFUN000266",861.995232388507,654.379434520431,581.943504307506,835.574429890367,1134.24684792432,887.180174478179,800.429943261361,754.02818672517,414.682806583396,250.992041336781
"AFUN000267",1358.09712984755,1437.76954140475,1488.83008208621,756.487138172348,988.254679379601,1324.97926841128,1365.11682104164,1322.98215501423,1095.61082421181,1291.62196553085
"AFUN000268",34.1888404407256,38.8586362541824,29.5402794064724,75.6487138172348,39.9294819951354,38.6066220399556,51.1690374687628,73.4326737665843,113.880694989758,75.5796259306263
"AFUN000269",15.275864877771,17.0977999518402,19.201181614207,89.4030254203684,32.4427041210475,27.0246354279689,36.5493124776877,42.387966157947,58.1184236499456,48.5063270898049
"AFUN000270",318.610896022081,191.184490370577,228.937165400161,718.662781263731,296.97552233882,288.005400418069,232.088134233317,422.685634363753,303.943648007148,208.690011897998
"AFUN000271",64.7405701962676,71.4998907076955,66.4656286645629,398.875036490875,295.727726026472,75.668979198313,63.9612968359535,77.0147554137347,52.6207349263021,99.2687624163449
"AFUN000273",90.9277671295893,52.847745305688,45.7874330800322,106.595914924285,78.6111676779228,88.0230982510987,43.8591749732253,99.1042589044959,92.6753241985619,91.9364106469558
"AFUN000277",517.197139433104,387.032017091656,376.638562432523,134.104538130553,263.285021905424,581.415727921731,398.387506006796,397.014049225842,482.225839473873,719.698527518501
"AFUN000278",33.4614183036889,23.3151817525094,23.6322235251779,40.1167421758064,17.4691483728717,35.5180922767591,32.894381229919,57.9103199622656,33.7715164452387,28.7653800183727
"AFUN000279",133.845673214755,51.2933998555207,54.6495169019739,322.080130040045,14.9735557481758,57.1378006191343,18.2746562388439,133.731048160284,30.6299800317281,14.6647035387782
"AFUN000282",147.666693818453,135.228054164555,143.270355121391,42.4091274429953,174.691483728717,280.284076010078,235.743065481086,194.029422553983,216.76601253223,498.035893259276
"AFUN000283",514.287450884957,610.857761915747,629.207951357862,505.47095141516,662.579841856778,433.938431729101,539.102359045894,474.625818247435,419.395111203661,380.154237889866
"AFUN000284",9764.91476758086,7571.21668776489,7693.76577141573,10682.5153451004,7033.82781270557,9313.46150091889,6898.68273016356,11151.6171811872,8845.7811563424,8339.70409709134
"AFUN000287",29.0968854814686,13.9891090515056,29.5402794064724,18.3390821375115,42.4250746198314,30.8852976319645,12.7922593671907,14.9253401964602,23.5615231013293,24.2531635449025
"AFUN000288",45.1001724962763,41.9673271545169,36.9253492580905,91.6954106875574,83.6023529273148,40.9230193623529,47.5141062209941,59.7013607858409,25.9176754114622,6.20429765102156
"AFUN000294",574.663488259005,369.934217139816,373.684534491876,505.47095141516,349.382967457435,556.70748981616,449.556543475559,600.595689505559,475.157382543474,608.585196859297
"AFUN000296",102.566521322177,54.4020907558553,69.4196566052101,71.063943282857,46.1684635568753,88.7952306918979,63.9612968359535,73.4326737665843,150.00836374513,108.857222422469
"AFUN000297",582.665131766408,797.379215935822,765.093236627635,936.43938164668,495.375136002149,670.983091054428,875.356033840621,849.550363982516,259.176754114622,173.720334228604
"AFUN000298",381.896621944275,613.966452816081,524.339959464885,183.390821375115,457.941246631709,400.736736774739,482.450924705478,316.417212164957,394.262819895577,500.292001496011
"AFUN000301",607.397484425657,346.619035387307,420.948981542231,778.264798210643,454.197857694665,445.520418341087,270.464912334889,581.49125405409,523.851196952888,459.118026175595
"AFUN000302",375.349822710945,251.803962927102,282.109668331811,206.314674047004,198.399613663329,411.546590945927,232.088134233317,265.671055496992,335.359012142254,361.541344936802
"AFUN000303",57.4663488259005,38.8586362541824,25.1092374955015,61.8944022141012,23.7081299346116,89.567363132697,27.4119843582658,51.3431702758231,51.0499667195468,64.2990847469507
"AFUN000304",115.660119788838,60.6194725565245,60.5575727832684,73.3563285500459,38.6816856827874,64.8591250271254,56.651434340416,79.4028098451684,91.1045559918066,91.9364106469558
"AFUN000305",246.596104455446,208.282290322417,231.891193340808,91.6954106875574,137.257594358278,276.423413806082,274.119843582658,212.536844397593,261.532906424755,309.650855491894
"AFUN000306",150.5763823666,127.456326913718,118.16111762589,35.5319716414285,44.9206672445273,207.703626574961,197.366287379514,241.193497574797,243.469072047069,280.321448414338
"AFUN000309",152.031226640673,200.510563071581,202.350913934336,372.512605918202,124.779631234798,294.954592385261,411.179765373987,488.954144836037,98.9583970255831,65.4271388653183
"AFUN000319",75.6519022518183,94.815072460205,100.436949982006,152.443620268064,174.691483728717,39.3787544807547,74.9260905792599,154.029510827469,69.1138010972326,43.9941106163347
"AFUN000320",35.643684714799,35.7499453538478,17.7241676438834,89.4030254203684,36.1860930580915,36.2902247175583,34.7218468538033,56.1192791386904,88.7484036816737,25.38121766327
"AFUN000321",1668.70638236222,2342.39859340211,2180.07262019766,1694.07271245262,1444.94812969896,997.595113512452,1304.81045545345,1185.07201159894,444.527402511746,285.397691946992
"AFUN000322",331.704494488742,318.640817284295,360.391408758963,216.630407749354,249.559262469596,213.880686101354,219.295874866126,280.596395693452,179.067575570103,223.354715436776
"AFUN000323",376.077244847981,756.966234231472,781.340390301194,228.092334085299,713.739490663045,413.862988268324,791.292615141939,438.80500177593,367.559760380737,498.59992031846
"AFUN000333",378.259511259092,519.151380355876,577.512462396535,390.851688055713,363.108726893263,409.230193623529,535.447427798125,410.745362206585,438.244329684725,501.984082673562
"AFUN000334",1212.6127024402,938.824651901046,881.7773402832,723.247551798109,887.183178079415,1207.61513740981,942.972261924344,1157.60938563745,843.502527027589,1216.60636665941
