"","Siaya_resistant","Siaya_susceptible","komb_02_resistant","komb_06_susceptible"
"AFUN021600",160.664392736126,105.932158972015,210.965865814815,150.118692660626
"AFUN021601",65.9443403021411,64.0249312468221,71.5449457980677,56.2945097477347
"AFUN021602",810.515891713589,863.172482173066,675.090770607408,663.024225917765
"AFUN021603",34.171158156564,86.1426347684516,27.5172868454106,53.1670369839717
"AFUN021604",713.397863268617,889.946544330828,1188.74679172174,1174.36602279302
"AFUN021605",59.349906271927,62.2787967582725,66.0414884289855,75.059346330313
"AFUN021606",290.155097329421,184.508210956751,194.455493707569,140.736274369337
"AFUN021607",257.18292717835,180.433897150135,146.758863175523,131.353856078048
"AFUN021608",133.687162612522,64.0249312468221,49.5311163217392,71.93187356655
"AFUN021609",2851.79297106623,2666.34736401538,1856.49961917037,2684.93536769057
"AFUN021610",66.5438343048879,86.7246795979682,93.5587752743962,78.186819094076
"AFUN021611",161.263886738872,114.662831414763,308.193612668599,157.937374570034
"AFUN021612",59.9494002746737,59.3685726106896,122.910547909501,67.2406644209054
"AFUN021613",995.759538562331,1022.6527654606,1133.71221803092,1236.91547806828
"AFUN021614",425.041247947437,686.23085400003,638.401054813527,1394.85285263832
"AFUN021615",39.5666041812847,69.8453795419878,45.8621447423511,82.8780282397206
"AFUN021616",9.5919040439478,15.1331655674307,7.33794315877617,4.69120914564456
"AFUN021617",279.36420527998,388.805946117065,163.26923528277,136.045065223692
"AFUN021618",572.516772623134,359.121659811721,913.573923267634,544.180260894769
"AFUN021619",196.034538898183,158.316193628506,321.035013196458,262.707712156095
"AFUN021620",367.48982368375,274.143114702302,282.510811612883,229.869248136584
"AFUN021621",76.7352323515824,26.1920173282454,22.0138294763285,10.9461546731706
"AFUN021622",1005.35144260628,435.951577307907,587.035452702094,533.234106221598
"AFUN021623",963.386862414007,923.705144442789,898.898036950081,1224.40558701323
"AFUN021624",887.251124065171,768.299174961866,645.738997972303,562.945097477347
"AFUN021625",129.490704593295,135.61644527736,166.938206862158,123.53517416864
"AFUN021626",77.3347263543291,199.059331694665,110.069147381643,111.025283113588
"AFUN021627",2267.28631838816,3012.08199274822,2381.16255502287,2287.74632669266
"AFUN021628",263.177867205818,185.090255786268,194.455493707569,126.662646932403
"AFUN021629",148.674512681191,144.347117720108,77.0484031671498,112.589019495469
"AFUN021630",96.5185344422247,123.975548687028,62.3725168495975,84.4417646216021
"AFUN021631",130.689692598789,168.210955730287,254.993524767472,293.982439793726
"AFUN021632",244.593553120669,141.436893572525,256.828010557166,231.432984518465
"AFUN021634",184.044658843248,136.198490106876,78.8828889568439,82.8780282397206
"AFUN021635",41.9645801922716,124.557593516545,88.0553179053141,103.20660120418
"AFUN021636",137.88362063175,94.8733072112001,132.082976857971,112.589019495469
"AFUN021637",106.110438486173,45.9815415318086,44.027658952657,35.965936783275
"AFUN021638",233.802661071228,127.467817664128,139.420920016747,159.501110951915
"AFUN021639",20.3827960933891,25.6099724987289,16.5103721072464,7.8186819094076
"AFUN021640",248.190517137149,150.167566015274,177.945121600322,126.662646932403
"AFUN021641",462.809370120481,466.217908442769,431.1041605781,517.596742402783
"AFUN021642",266.175337219551,798.565506096727,1025.47755643897,278.345075974911
"AFUN021643",2119.81079371246,2432.94738737924,1352.01602700451,1607.5210005742
"AFUN021644",94.1205584312378,194.985017888049,172.44166423124,187.648365825782
"AFUN021645",7.19392803296085,7.56658278371535,5.50345736908213,4.69120914564456
"AFUN021646",1016.74182865847,800.893685414793,585.2009669124,559.817624713584
"AFUN021647",68.9418103158748,40.161093236643,56.8690594805153,45.3483550745641
"AFUN021648",411.852379887009,408.595470320629,341.214356883092,253.325293864806
"AFUN021649",362.094377659029,181.597986809168,297.186697930435,153.246165424389
"AFUN021650",4.19645801922716,12.8049862493644,1.83448578969404,3.12747276376304
"AFUN021653",4.19645801922716,79.1580968142528,7.33794315877617,3.12747276376304
"AFUN021654",0.599494002746737,34.9226897709939,0,0
"AFUN021655",1477.75271677071,1566.28263622908,1221.76753593623,1890.55728569476
"AFUN021656",5670.61377198139,3584.23206016301,3705.66129518197,4916.3871846355
"AFUN021657",797.327023653161,732.212395531839,605.380310599034,589.528615969333
"AFUN021658",598.295014741244,527.332615542008,315.531555827375,362.786840596513
"AFUN021659",78.5337143598226,264.830397430037,121.076062119807,134.481328841811
"AFUN021660",116.301836532867,389.387990946582,115.572604750725,86.0055010034836
"AFUN021661",202.628972928397,373.090735720118,166.938206862158,223.614302609057
"AFUN021662",22.780772104376,23.2817931806626,20.1793436866345,23.4560457282228
"AFUN021663",113.90386052188,118.155100391863,75.2139173774558,64.1131916571423
"AFUN021664",246.991529131656,412.669784127245,403.586873732689,589.528615969333
"AFUN021665",1179.80419740558,1052.91909659547,1713.40972757424,1535.58912700765
"AFUN021666",645.055546955489,566.329619119618,506.318077955556,738.083572248078
"AFUN021667",1308.69540799613,994.132568814293,1230.9399648847,1166.54734088361
"AFUN021681",44.9620502060053,54.1301691450405,12.8414005278583,1.56373638188152
"AFUN021695",81.5311843735563,89.0528589160345,110.069147381643,70.3681371846684
"AFUN021696",52.1559782389662,74.5017381781203,33.0207442144928,23.4560457282228
"AFUN021705",145.07754866471,87.3067244274848,44.027658952657,78.186819094076
"AFUN021706",710.400393254884,147.839386697208,273.338382664412,186.084629443901
"AFUN021707",4479.41918852362,5282.63887269234,4045.04116627536,4026.62118334492
"AFUN021708",2.39797601098695,57.6224381221399,5.50345736908213,7.8186819094076
"AFUN021709",3134.15464635994,1130.33105892117,1889.52036338486,1086.79678540766
"AFUN021710",11.390386052188,103.603979653949,20.1793436866345,14.0736274369337
"AFUN021711",983.769658507396,1129.16696926214,636.566569023833,1213.45943234006
"AFUN021712",19.1838080878956,26.774062157762,18.3448578969404,15.6373638188152
"AFUN021713",500.577492293526,635.592953832089,271.503896874718,442.53739607247
"AFUN021714",978.973706485422,1176.89464528249,1684.05795493913,1482.42209002368
"AFUN021715",39.5666041812847,76.8299174961866,38.5242015835749,67.2406644209054
"AFUN021716",1808.07391228416,795.073237119628,1590.49917966474,861.618746416718
"AFUN021717",751.765479444409,1200.75848329267,1106.19493118551,1232.22426892264
"AFUN021718",35.9696401648042,44.8174518727755,67.8759742186796,64.1131916571423
"AFUN021719",20.9822900961358,34.3406449414773,71.5449457980677,73.4956099484315
"AFUN021720",126.493234579562,70.4274243715044,53.2000879011272,67.2406644209054
"AFUN021721",190.039598870716,145.511207379141,203.627922656039,162.628583715678
"AFUN021722",708.601911246644,508.125136167961,1243.78136541256,875.692373853651
"AFUN021723",856.077435922341,848.621361435152,818.180662203543,971.080293148424
"AFUN021724",254.185457164617,379.4932288448,168.772692651852,636.440707425779
"AFUN021725",62.9468702884074,45.3994967022921,58.7035452702094,40.6571459289195
"AFUN021726",309.938399420063,299.171042371514,234.814181080838,509.778060493376
"AFUN021727",164.261356752606,158.898238458022,141.255405806441,145.427483514981
"AFUN021728",70.740292324115,164.718686753188,56.8690594805153,186.084629443901
