"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AFUN008995",1531.30122676767,2.63905518473854,0.529983910763209,4.9795005681175,6.37485658611766e-07,3.98288429894197e-05
"AFUN010464",95.3903556875256,3.11613513708236,0.627281013587709,4.96768604434518,6.77565426543822e-07,4.16464673796205e-05
"AFUN017368",440.946468336465,8.23892183518155,1.65790648110783,4.96947320555513,6.71350467981537e-07,4.16464673796205e-05
"AFUN017700",2121.09313095904,4.54198914595093,0.914303843718348,4.96770212348587,6.77509264015857e-07,4.16464673796205e-05
"AFUN017322",347.571379968943,8.2176764640482,1.65465106211279,4.96641053344216,6.82034956574222e-07,4.16914147527059e-05
"AFUN017365",246.899630209799,4.77206823508043,0.961066046633296,4.96539051795392,6.85629633168236e-07,4.16914147527059e-05
"AFUN017848",317.522509492614,7.27571304367302,1.46723127955102,4.95880448098095,7.09283057559624e-07,4.29003066356941e-05
"AFUN017839",110.798963678742,23.667646381704,4.78560476233175,4.94559153066626,7.59129902733651e-07,4.56723075343087e-05
"AFUN001431",125.668186749659,5.26178077163504,1.06423959544423,4.94416933382249,7.64692152643047e-07,4.56811429867582e-05
"AFUN017911",573.137919048695,7.47631855588738,1.5123523659208,4.94350306473413,7.67311433512516e-07,4.56811429867582e-05
"AFUN011127",396.265378790785,2.68001928928668,0.543255552773412,4.93325705665542,8.08696117759088e-07,4.76460287825834e-05
"AFUN017797",123.360474095808,23.6114019477665,4.78551636293263,4.9339298326622,8.05914021553856e-07,4.76460287825834e-05
"AFUN017371",289.325292757637,6.62197329494614,1.34501132210144,4.92335877485402,8.50712769246986e-07,4.98631695830282e-05
"AFUN008212",816.335298527982,2.46243280178131,0.500386548432454,4.92106114661815,8.60762303143111e-07,5.01934776873862e-05
"AFUN017672",2436.16888783329,6.76999472795713,1.37628648091647,4.91903017418945,8.69740627349274e-07,5.0458268742799e-05
"AFUN004460",81.1453009309137,2.99513108200338,0.610118925233644,4.90909388010935,9.14981717450942e-07,5.28134878636277e-05
"AFUN010648",225.215181513824,4.27199903222049,0.872813281336336,4.89451652898747,9.85476942981737e-07,5.65952440335623e-05
"AFUN022260",2366.82502509521,2.15180168898393,0.440255946731822,4.88761527233768,1.02064736303017e-06,5.83205083669149e-05
"AFUN017666",2231.62004237152,3.87915822452073,0.795686057232938,4.87523714819235,1.08677817284743e-06,6.15254833556368e-05
"AFUN017822",86.9643028873844,23.3314407138635,4.78584275396538,4.87509555021044,1.08755801200273e-06,6.15254833556368e-05
"AFUN017793",86.6422128766904,23.3215435423088,4.78584686635387,4.87302335272513,1.09903225908336e-06,6.18668109803808e-05
"AFUN017691",1916.48817104029,6.07886307281226,1.24903002422483,4.86686705276351,1.13381244590997e-06,6.35102528199129e-05
"AFUN017523",1115.71857386902,2.25300223434747,0.463182571349323,4.86417748358736,1.14933747639434e-06,6.40642962945097e-05
"AFUN009000",67.809067785716,3.65947893928741,0.752839167151323,4.86090402699764,1.16850897071021e-06,6.48151975899797e-05
"AFUN022320",239.177002026924,2.87130313162032,0.591731902704328,4.85237168808697,1.21993711624237e-06,6.73393444116114e-05
"AFUN022153",25.1980860347124,8.88557008605089,1.83350309163925,4.8462258539781,1.25832261787046e-06,6.91226400377056e-05
"AFUN017587",18550.1723287273,4.4928761108653,0.927766739930568,4.84267857155726,1.28100422097136e-06,7.00302836378141e-05
"AFUN017777",5657.77279864557,6.29766151516255,1.30230273303232,4.83578921814814,1.32618394627625e-06,7.21532902062547e-05
"AFUN010907",3940.75954004082,2.17295712276461,0.451036119261425,4.81770091123267,1.45221834826361e-06,7.82614921237228e-05
